district|51,KAYONZA
district|51,WABWOKO-KITIMBWA
district|51,BUSANA
district|51,KANGULUMIRA
district|51,KAYUNGA
district|51,KAYUNGA TC
district|51,NAZIGO
district|67,BWANSWA
district|67,KAKINDO
district|67,KASAMBYA
district|67,KISIITA
district|67,NALWEYO
district|67,NKOOKO
district|67,BWIKARA
district|67,KAGADI
district|67,KIRYANGA
district|67,KYANAISOKE
district|67,MABAALE
district|67,MPEEFU
district|67,MUHORO
district|67,RUGASHARI
district|67,BWAMIRAMIRA
district|67,KIBAALE TC
district|67,KYEBANDO
district|67,MATALE
district|67,MUGARAMA
district|53,BUKOMERO
district|53,DWANIRO
district|53,KAPEKE
district|53,KIBIGA
district|53,KIBOGA TC
district|53,LWAMATA
district|53,MUWANGA
district|107,BULANGIRA
district|107,BUSETA
district|107,KADAMA
district|107,KAGUMU
district|107,KIBUKU
district|107,KIRIKA
district|107,TIRINYI
district|50,BUREMBA
district|50,BURUNGA
district|50,KANONI
district|50,KAZO
district|50,RWEMIKOMA
district|50,KANYARYERU
district|50,KASHONGI
district|50,KENSHUNGA
district|50,KIKATSI
district|50,KINONI
district|50,NYAKASHASHARA
district|50,SANGA
district|91,KIGUMBA
district|91,KIRYANDONGO
district|91,MASINDI PORT
district|91,MUTUNDA
district|10,BUKIMBIRI
district|10,BUSANZA
district|10,CHAHI
district|10,KANABA
district|10,KIRUNDO
district|10,KISORO TC
district|10,MURAMBA
district|10,MURORA
district|10,NYABWISHENYA
district|10,NYAKABANDE
district|10,NYAKINAMA
district|10,NYARUBUYE
district|10,NYARUSIZA
district|10,NYUNDO
district|37,KITGUM TC
district|37,KITIGUM MATIDI
district|37,LABONGO AKWANG
district|37,LABONGO AMIDA
district|37,LABONGO LAYAMO
district|37,LAGORO
district|37,MUCWINI
district|37,NAMOKORA
district|37,OMIYA ANYIMA
district|37,OROM
district|11,KOBOKO TC
district|11,KULUBA
district|11,LOBULE
district|11,LUDARA
district|11,MIDIA
district|109,ABOKE
district|109,AKALO
district|109,ALITO
district|109,AYER
district|109,BALA
district|24,KACHERI
district|24,KOTIDO
district|24,KOTIDO TC
district|24,NAKAPELIMORU
district|24,PANYANGARA
district|24,RENGEN
district|73,ATUTUR
district|73,KANYUM
district|73,KUMI
district|73,KUMI TC
district|73,MUKONGORO
district|73,NYERO
district|73,ONGINO
district|112,BENET
district|112,BINYINY
district|112,KAPRORON
district|112,KWANYINY
district|112,NGENGE
district|92,BUTEMBA
district|92,GAYAZA
district|92,KYANKWANZI
district|92,MULAGI
district|92,NSAMBYA
district|92,NTWETWE
district|92,WATTUBA
district|83,HAPUYO
district|83,KAKABARA
district|83,KASULE
district|83,KYEGEGWA
district|83,MPARA
district|78,BUFUNJO
district|78,BUGAAKI
district|78,BUTIITI
district|78,KATOKE
district|78,KIHUURA
district|78,KYARUSOZI
district|78,KYENJOJO TC
district|78,NYANKWANZI
district|78,NYANTUNGO
district|84,AGORO
district|84,LOKUNG
district|84,MADI OPEI
district|84,PADIBE EAST
district|84,PADIBE WEST
district|84,PALABEK GEM
district|84,PALABEK KAL
district|84,PALABEK OGILI
district|84,PALOGA
district|31,ADEKOKWOK
district|31,AMACH
district|31,AROMO
district|31,BARR
district|31,LIRA
district|31,OGUR
district|31,ADYEL
district|31,CENTRAL
district|31,OJWINA
district|31,RAILWAY
district|93,BUKANGA
district|93,BUKOOMA
district|93,BULONGO
district|93,IKUMBYA
district|93,IRONGO
district|93,NAWAMPITI
district|93,WAIBUGA
district|54,BAMUNANIKA
district|54,KALAGALA
district|54,KAMIRA
district|54,KIKYUSA
district|54,ZIROBWE
district|54,BOMBO TC
district|54,BUTUNTUMULA
district|54,KATIKAMU
district|54,LUWERO
district|54,LUWERO TC
district|54,MAKULUBITA
district|54,NYIMBWA
district|54,WOBULENZI TC
district|100,KISEKKA
district|100,KKINGO
district|100,KYAZANGA
district|100,LWENGO
district|100,MALONGO
district|100,NDAGWE
district|55,KALIIRO
district|55,KASAGAMA
district|55,KINUUKA
district|55,LYANTONDE
district|55,LYANTONDE TC
district|55,MPUMUDDE
district|12,BUBUTU
district|12,BUGOBERO
district|12,BUMBO
district|12,BUMWONI
district|12,BUPOTO
district|12,BUTIRU
district|12,BUWABWALA
district|12,BUWAGOGO
district|12,KAATO
district|12,SIBANGA
district|111,KIJOMORO
district|111,NYADRI
district|111,OLEBA
district|111,OLUFFE
district|111,OLUVU
district|111,TARA
district|111,YIVU
district|56,BUKAKATA
district|56,BUWUNGA
district|56,KABONERA
district|56,KYANAMUKAAKA
district|56,MUKUNGWE
district|56,KATWE/BUTEGO
district|56,KIMANYA/KYABAKUZA
district|56,NYENDO/SENYANGE
district|68,BUDONGO
district|68,BWIJANGA
district|68,KARUJUBU
district|68,KIMENGO
district|68,MASINDI TC
district|68,MIIRYA
district|68,NYANGAHYA
district|68,PAKANYI
district|41,BAITAMBOGWE
district|41,BUWAAYA
district|41,IMMANYIRO
district|41,KIGANDALO
district|41,KITYERERA
district|41,MALONGO
district|41,MAYUGE TC
district|13,BUFUMBO
district|13,BUKONDE
district|13,BUKYIENDE
district|13,BUNGOKHO
district|13,BUNGOKHO-MUTOTO
district|13,BUSANO
district|13,BUSIU
district|13,BUSOBA
district|13,NAKALOKE
district|13,NAMANYONYI
district|13,WANALE
district|13,INDUSTRIAL DIVISION
district|13,NORTHERN DIVISION
district|13,WANALE DIVISION
district|45,BUBAARE
district|45,BUKIRO
district|45,KAGONGI
district|45,KAKIIKA
district|45,KASHARE
district|45,RUBAYA
district|45,RUBINDI
district|45,RWANYAMAHEMBE
district|45,KAKOBA
district|45,KAMUKUZI
district|45,NYAMITANGA
district|45,BUGAMBA
district|45,MWIZI
district|45,NDAIJA
district|45,NYAKAYOJO
district|45,RUGANDO
district|101,BITEREKO
district|101,KABIRA
district|101,KANYABWANGA
district|101,KASHENSHERO
district|101,KIYANGA
district|101,MITOOMA
district|101,MUTARA
district|101,BUTAYUNJA
district|60,KAKINDU
district|60,MAANYI
district|60,MALANGALA
district|60,BULERA
district|60,BUSIMBI
district|60,KIKANDWA
district|60,MITYANA TC
district|60,SSEKANYONYI
district|26,KATIKEKILE
district|26,NADUNGET
district|26,RUPA
district|26,NORTHERN DIVISION
district|26,SOUTHERN DIVISION
district|14,ALIBA
district|14,GIMARA
district|14,ITULA
district|14,DUFILE
district|14,LEFORI
district|14,METU
district|14,MOYO
district|14,MOYO TC
district|57,BUWAMA
district|57,KAMENGO
district|57,KIRINGENTE
district|57,KITUNTU
district|57,MPIGI
district|57,MPIGI TC
district|57,MUDUMA
district|57,NKOZI
district|58,BAGEZZA
district|58,BUTOLOOGO
district|58,KASAMBYA
district|58,KITENGA
district|58,KIYUNI
district|58,MADUDU
district|58,MUBENDE TC
district|58,BUKUYA
district|58,KASSANDA
district|58,KIGANDA
district|58,MYANZI
district|59,GOMA
district|59,KKOME ISLANDS
district|59,KYAMPISI
district|59,MUKONO TC
district|59,NAKISUNGA
district|59,NAMA
district|59,NTENJERU
district|59,KASAWO
district|59,KIMENYEDDE
district|59,NABAALE
district|59,NAGOJJE
district|59,NTUNDA
district|59,SEETA-NAMUGANGA
district|25,KAKOMONGOLE
district|25,MORUITA
district|25,NAKAPIRIPIRIT TC
district|25,NAMALU
district|25,LOLACHAT
district|25,LORENGEDWAT
district|25,NABILATUK
district|61,KAPEEKA
district|61,KASANGOMBE
district|61,KIKAMULO
district|61,NAKASEKE
district|61,NGOMA
district|61,SEMUTO
district|61,WAKYATO
district|62,KAKOOGE
district|62,KALONGO
district|62,KALUNGI
district|62,LWABYATA
district|62,LWAMPANGA
district|62,NABISWERA
district|62,NAKASONGOLA TC
district|62,NAKITOMA
district|62,WABINYONYI
district|94,BANDA
district|94,BUSWALE
district|94,BUYINJA
district|94,MUTUMBA
district|94,SIGULU ISLANDS
district|43,BULANGE
district|43,IVUKULA
district|43,KIBAALE
district|43,MAGADA
district|43,NAMUTUMBA
district|43,NSINZE
district|106,IRIIRI
district|106,LOKOPO
district|106,LOPEI
district|106,LOTOME
district|106,MATANY
district|106,NGOLERIET
district|15,PAKWACH
district|15,PAKWACH TC
district|15,PANYANGO
district|15,PANYIMUR
district|15,WADELAI
district|15,AKWORO
district|15,ERUSSI
district|15,KUCWINY
district|15,NEBBI
district|15,NEBBI TC
district|15,NYARAVUR
district|15,PAROMBO
district|105,KAPIR
district|105,KOBWIN
district|105,MUKURA
district|105,NGORA
district|95,KANARA
district|95,KARUGUTU
district|95,RWEBISENGO
district|47,BWONGYERA
district|47,IHUNGA
district|47,KIBATSI
district|47,NYABIHOKO
district|47,ITOJO
district|47,NTUNGAMO
district|47,NTUNGAMO TC
district|47,NYAKYERA
district|47,RUHAAMA
district|47,RUKONI
district|47,RWEIKINIRO
district|47,KAYONZA
district|47,NGOMA
district|47,RUBAARE
district|47,RUGARAMA
district|108,ALERO
